Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1971.31632279228,2131.39165159983,2294.18284731738,2501.29318996377,2620.475547353,2784.73354771646,2960.72258588384,3121.8890308772,3344.78360254639,,,,,,,,,,,18785.0396763967,17110.4486537059,17434.8883543843,17298.5688510882,16457.8284118656,16613.6277318906,23691.9687889209,29484.8739709457,31664.1561655337,30325.7589599569,38332.154796926,38303.050740898,39435.5402335703,38005.3205494025,41738.9695988061,48540.5735549451,46610.0577033703,40429.9351970182,41487.6895432056,40577.3332182442,37813.2302181431,38538.6430680323,41336.7216439991,47960.5635961176,53255.9767002361,54797.5467533557,57348.9244401324,63223.4649178067,72119.5590259182,69672.0086311537,74277.1216031631,88002.6145944266,83295.2586154822,84732.9572646459,,,
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40538.064462257,42406.9328479547,43299.401141101,41608.4639449202,44157.1624085416,48226.0794793387,55842.6583759826,57209.2491624825,62263.8312103901,73577.1666059856,,,,,,,,,
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,599.736149987355,683.769285762609,664.414699299375,685.307486682024,699.530945406166,792.695860222646,765.093009638957,767.324172888991,870.123169030606,937.590965450144,1096.27715351252,1161.43291990052,1622.45550167937,1513.26018113817,693.092024690049,931.680161455383,1245.0557318689,1415.60450058113,1879.18103888983,2463.48835068653,2872.85433640699,2108.53911976065,1685.21864666439,1612.58541947306,1359.45180698028,1437.15229228106,1666.66134012664,1931.54574891945,2186.65498988859,2388.30745411991,2706.81329540916,3244.29978832985,3416.87211987417,3882.80821185569,4941.04524799043,5167.59917062629,5567.94217819277,5266.15201857259,4781.70479991117,5133.07731116285,4625.33637701772,4487.15001809654,4866.33224996573,6223.97376757678,7614.52205797519,9371.42785711834,10383.4902252527,10672.254224207,10120.0387382785,12683.8852234346,14491.902923457,15186.6250683981,15702.5130742396,14519.9682643589,,
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,75.0489151624926,70.122081909018,73.4203920903096,84.5733972693062,97.4700994435732,103.181173140411,95.4966914232373,90.3713287722145,98.8898846485695,111.822722603906,117.181593000744,130.111264930958,155.078438786607,157.999380235128,175.865748201924,162.920523540877,182.678574003244,155.184629649089,182.513532524432,193.276831847536,195.564928700664,201.808023622723,223.73493891677,248.915822309216,292.547938766975,280.098044386365,250.314587030053,282.056783049411,309.26338504146,316.224430365805,331.474929280595,364.759670439597,375.814278808575,471.760879577839,607.568555474748,707.029737286777,778.94393485442,825.547915201905,869.654851617537,954.552243301748,1047.48189480922,1141.76350562092,1280.59718131532,1498.17379562532,1740.09318643729,2082.18336250102,2673.2941909354,3441.22135457021,3800.47454161277,4514.94052013381,5574.18709336902,6264.64387793993,6991.85386564447,7593.88189134726,,
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,171.635969583567,172.512754180421,195.649045109729,227.44129499014,217.968748310717,232.747798525369,235.867259723048,267.245441600856,271.676434902873,277.662471236449,288.674510405136,321.76730808521,416.584073918464,486.712660656477,589.40453667857,674.080573758804,865.6978326483,1043.81819249517,1155.60673085679,1231.08792765608,977.105439167171,840.357124427187,728.532525217671,700.160276815078,686.909625957995,868.610132250506,923.040884424848,906.225049907581,833.174492602582,891.055088267474,837.395312927443,861.167136924402,825.828821888145,602.481386888186,773.70848801206,829.613849197548,779.286474388566,817.028392663714,783.220158313743,664.360689345326,681.6347622736,740.445503926688,905.191148922079,965.593078473048,982.231426540033,1007.83983694547,1133.40948914413,1326.66194581444,1305.14746396534,1311.32656464912,1309.00862558996,1362.94866042661,1540.28480694364,1646.43033845597,,
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,120.11987135782,125.027285915986,126.526884024479,133.730545351438,135.96939601147,139.173080428608,148.721092125921,163.593491972006,174.596174346048,171.320038756928,177.582132764097,200.571407167847,240.005170226425,299.546505033401,355.646111352069,386.530891869952,411.142474852086,523.38878755285,670.01008147848,754.664820744266,829.934233900978,772.407257807385,755.520424869135,774.702572751428,784.909607061278,992.496342408823,1115.21158507156,1098.75584233137,950.762210039837,923.881278327353,1000.3241597729,890.557316758909,1027.55569489556,680.630904540855,626.955995157947,679.776729008126,668.99643576529,637.391297179015,675.949881475707,583.09485918068,589.165139087148,648.298760737693,790.891217295973,892.525739063276,914.549607433991,964.59958579781,1069.85689661195,1190.21297106533,1163.01263988976,1145.36904199616,1256.71061175481,1219.93116093862,1328.64020534474,1426.40414578153,,
Congo, Rep.,COG,GDP per capita (current US$),NY.GDP.PCAP.CD,145.847946899148,155.978789460112,157.0802165396,164.830618916489,171.273173411445,185.323533772598,193.922520282984,199.498693823454,204.457925875816,205.9491868379,234.125763744771,289.498097292067,370.512434645329,388.17283511237,493.661881741,471.506566313645,464.52664365508,518.343001735608,686.993267300233,949.557701454087,1077.59170468995,1133.94987566092,1068.74287006336,1085.75238161096,1039.42372865188,864.915983286876,1045.37193584745,979.524971757074,1029.78038323531,1174.32384262696,1113.53953283527,1167.76834071397,744.241512547685,668.235546063625,777.761597458857,908.179499121643,806.966776011695,658.306776467828,773.182046283374,1029.97458452282,871.670943341955,919.687014367879,1039.37979896775,1347.87090707286,1718.10081545284,2120.097884535,2233.30817074288,3059.22623106746,2401.29810806358,2920.40683521534,3414.05481147709,3153.739747029,3167.04532220203,3100.83823122683,,
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,276.118335501559,292.506077435631,276.541381842126,332.483899465675,311.987391024481,285.351125771057,291.167023345441,292.487438275426,308.023901595637,337.242788739784,357.417814016499,387.040711321814,449.98407128606,527.446469821787,545.861726216763,624.709837244171,774.667083684467,904.303522334981,1061.31348822972,1240.06754344404,1320.80442653271,1383.14476849134,1344.63256129614,1299.44567411498,1160.18787161151,1137.51999554427,1159.7715882937,1225.04658940658,1210.75818673367,1209.18353310289,1214.45369274353,1423.92920316693,1582.5813512162,2274.88540453091,2529.32529603966,2609.29713235827,2814.13420499414,2552.46837410859,2196.71468527789,2503.54949201304,2421.27264610171,2376.08380306068,2261.28360832663,2752.91345381047,3393.99263770752,3708.60094236139,4661.21346507995,5403.45576025905,5104.99119348932,6179.77032944635,7124.5489200782,7748.96007818142,7865.32295972438,7720.04685386497,,
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,393.834339978299,352.693153284038,320.629353156428,324.460513006916,304.206460528677,315.342329450196,435.746734201782,513.188495990716,528.326755146035,493.49325495622,605.709388280868,583.549652428336,614.354220642358,593.862676455862,408.568535544987,497.743555399789,482.665107064368,433.186161646006,428.962433030904,432.171574440434,382.160321224415,406.095156147412,443.750442086277,556.647345471652,628.88628067731,633.181271481486,658.710083118223,730.879263997918,805.701723493337,786.908309052344,776.618611219003,837.287100076084,795.628550545267,841.815870420739,860.828536660187,,
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,471.654908590494,458.125672070416,453.513017410635,436.20471234464,406.443868150851,416.139891144894,568.231141788675,693.994913745373,772.476203278464,772.5059519197,871.94882163325,889.292848423918,968.249195054703,1293.63595273693,1043.84204611644,1219.46693685271,1227.96319712453,1174.93607637902,1225.33775467649,1364.48725622081,1218.79603110278,1248.91142368909,1352.47377083921,1743.19115305615,1951.78082096797,2030.65898166278,2298.81482190319,3129.81879201464,3692.00267440725,3524.33035329329,3413.2633698938,3801.44976493525,3543.45528932359,3683.94554898548,3715.3492168032,,
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,354.913429980763,334.837005087932,345.438972806279,353.972406016429,374.574823390983,396.511871478517,416.035903756763,447.530987655459,480.627069885289,540.490047500291,576.929564143647,647.88817390761,781.738415694464,832.291123677707,955.551127983231,1145.90190411169,1421.07323475088,1585.74531337006,1766.80612606417,2057.3120543808,1086.53814490137,1049.63698140499,1557.12579958463,1749.68654778469,1777.44016243368,1975.56622795988,2050.85807254833,2073.54233170244,2287.8885711263,2404.85128204948,2269.51661003279,2651.43984916622,2909.84247138412,3111.03501592695,3370.2395428738,3320.58877834553,3507.0819526229,3759.8810765258,4111.83260945619,4058.04453374767,4087.11897068393,4114.56690495427,4199.69481193627,4379.39106255252,4621.3714639713,5128.40057313668,5897.5279551684,6582.79245446248,6385.56561204833,7773.18547614996,8704.11120028102,9427.24012937395,10105.7128173483,10035.4474215805,,
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,471.465374357457,488.027383729189,510.362209013158,539.637634762916,571.142139656647,609.684051667799,645.888516060737,633.653297719556,681.626422886694,742.970778479295,799.558337935312,914.509329267461,994.011877826169,1272.52638430207,1474.37545582382,1502.15944533448,1721.72066213927,1744.96767593853,1983.77103821438,2416.94355803886,2611.8636626599,2868.13078480312,2901.51569324901,2722.45865107148,2655.81880940001,2388.74270490596,2548.39258738209,2685.64612442533,2726.04205752561,2948.57181189505,2907.99743356366,2840.68935182028,2934.75998846285,3091.73098669271,3365.35801276459,3632.71356527986,4029.04136959325,4390.69545239386,4636.40395959539,5019.69264852794,5117.7772329449,5359.79047578585,5700.29586217014,6168.34161482595,7009.16173611034,7821.31698140331,8635.60272865489,9788.78573297088,8189.83816412414,8603.60436726643,9217.22381284311,9369.5450571159,9540.05880761284,,,
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,653.238091697424,779.56230391602,901.367403699216,1088.44026992633,1224.4118714737,1380.2617161105,1444.87340289617,1474.63636728969,1837.76403497469,2003.29468429828,2024.67897413529,2038.21458741356,2109.99672485513,2226.11864447329,2397.08796615375,2270.1244314614,2378.92983068796,2451.27458945228,2641.23621434346,2572.87345794032,2702.18528421773,2275.92590131326,2052.99144637681,2066.91765823137,2615.01881186466,2783.44329671199,2278.28534241443,2300.94585127749,2326.17435579099,2555.06873796343,2744.12447874096,2835.0766612396,2995.89952841232,3192.40051908576,3388.76695445716,3776.47054864481,4666.98816929325,5185.38227168825,5382.82481384482,5499.11921753422,5701.96089832728,6118.28802152668,6489.16059213073,6848.23723557735,,,
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30190.6686767543,,,,,,,,,,64107.3144553243,,,,,,,,,,
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,976.329822255585,1157.41153120455,1476.24792157235,1929.39999614633,2559.22755486134,4232.02293870659,4033.24047772902,4122.78449894301,4091.04849762666,4258.74358947914,4488.28700259453,5642.63147635102,6690.57797489323,7645.62976711711,8038.91424224167,9641.57527301293,9696.09959332362,11310.0719239521,10526.1417696747,11617.6927784249,15233.3416795295,15105.2100647242,14169.720197273,15035.9052474871,15208.7724566759,14307.3535347433,14723.2104665853,15988.2750382377,20110.1201722943,23578.4293524547,24738.009385173,26455.1323679197,30915.4863902681,34950.3512981385,31673.4577102038,30438.9001948061,31836.6195112171,28868.2738161645,27910.6198333772,27194.3918374826,,
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.52539360741,2867.22941275272,3338.65499136265,3916.05158561928,4583.58463448582,5765.04843935797,6473.4354520108,5980.25830430715,6447.46353907816,6293.30438711993,5994.52827686543,6594.71746509376,8011.89807378016,9741.05838376821,11667.6321201205,13317.7298342014,15159.1411456575,18333.9459002641,22649.3793400813,19698.4920909142,19763.9637984737,21656.3976406518,19670.4026149645,19858.3434636115,19553.929945481,,
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,2750.71969791916,3180.05572409371,3795.56633238175,5027.66027445753,5617.74146730837,6212.76355716979,6609.75369470899,7653.88499485388,9446.16676151714,11238.3410271633,12092.3823531854,10170.446768798,9876.22807016374,9827.02223775073,9277.93223840253,9393.89174609057,13410.8965823681,16614.409534742,17863.4373641174,17697.1630446353,22219.5721827394,23269.3817972445,26333.537444515,25488.5195189314,27087.5584535617,31715.9978159836,30538.7024971841,27012.1713208407,27300.3032514983,26756.1516771977,23685.3507471519,23654.2827650797,25170.8242069175,30318.5164137544,34120.1912644612,34650.7781763491,36401.4225071544,41762.9089109916,45632.8367808436,41671.3026974748,41725.8500720167,45867.7664803884,43931.6917088564,46254.9765899395,47627.3920783174,,
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,803.79028567428,,767.378308756339,754.767043451524,730.588411364058,766.756573714765,754.865034517763,759.578697509621,726.045314653784,753.208505598479,749.585436237786,730.893985975985,730.742482786853,734.750285653278,753.289766747699,762.540842284486,780.145122224684,794.0556712904,823.80747268857,869.800178874116,912.499204499914,976.292986846243,1061.63709212333,1233.31112117977,1458.87378677059,1353.19302807289,1463.59222363922,1574.62896790876,1668.336703229,1784.38058059701,,
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,495.434876626752,608.445285801706,591.224263764071,784.72506680462,878.509304673335,958.544202045688,1069.24313731616,1210.64672318767,1338.74502232629,1534.73566716569,1745.9118107003,2003.912076825,2152.86027014107,2344.94444062804,2546.78307174984,2701.67172747427,2814.66912406432,3018.82048217945,3139.22447462273,3323.36941316005,3473.64855476319,3676.51662531493,3830.22997928913,4819.89995383923,4925.62969151111,4837.63193388561,4997.16258013915,5329.13579612909,5250.35256117448,5627.07282186699,6058.18050552848,6614.96958211262,7026.99995617906,6926.8475973831,7122.00835448409,7181.72555681623,7175.62694147003,7433.9278939713,,
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,1503.53701342816,1681.0299129876,1775.37038468789,2013.24307693268,2243.93159483536,2443.2597913502,2644.7866468916,2712.61240033933,3068.23674114413,3421.9905749056,3792.60078059486,4601.00751615256,6065.39591030134,6719.24221901842,7954.97392468963,8753.25058165688,9760.67640014212,11810.0343220927,13740.9660867201,13833.1218709547,11984.0125065944,11707.410518541,11768.6552094474,11478.4426698508,12167.4546279266,17146.7046730808,21289.1634402937,22441.0883137516,21799.2779170201,26861.7985903092,26960.9756131977,29526.1656884869,27553.1235090051,29992.2222652903,35351.3807065346,35650.7243420099,32835.9287666102,33368.1548509045,33440.8016200638,30743.5591735847,30751.6494603843,33228.6929087101,40458.7706402839,46487.5149113562,48816.8358639645,52041.0029728889,58501.1383160235,64181.9946654657,57895.5012246202,57647.668762065,61304.0612046553,57636.1253095393,59818.6315281878,60634.3942716166,,
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,190.994778523796,232.775634060095,257.171133630596,271.458454094772,227.746913453608,244.616643777106,249.583705570338,252.653612155282,279.848179235652,328.343800295187,358.234392866441,415.728524859302,477.588729826168,580.594152462723,696.361981302915,745.753992144991,844.995944587014,858.813468894814,966.13962498926,1138.22940188458,1218.87275316979,1305.49142390193,1381.64664651832,1618.77843525811,773.270236244216,918.35197640155,855.686426085407,772.8449261632,941.904827124035,976.335504004855,1315.45823949746,1495.63194640574,1687.83522168269,1852.24278344086,2050.45949356402,2233.37521270717,2373.095063966,2522.62737307359,2545.65479857474,2769.8823219873,2829.19244639114,2973.65714541478,2344.5339196874,2407.18928003765,3578.05127757177,3774.50438637982,4543.4913641491,4874.11518621096,4844.9805315777,5295.40267247178,5718.21183600972,5881.45061080239,5882.32070876472,6075.52863875151,,
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,210.60812897833,168.971971698247,222.719296396266,233.810109937585,245.576991361758,231.645176638319,249.757435617607,277.391418609577,297.984545933691,331.055446210143,336.279708489278,435.909847986962,546.895592886849,806.716285786088,924.223701861674,1024.08181964372,1177.63195486617,1438.2827164955,1760.33724142227,2174.31746992706,2205.97010226921,2176.91679568176,2274.77461614737,2424.24873184853,2535.85851741111,2705.94603032037,2755.0137601406,2372.58499197887,2175.09352276189,2364.54987875943,1699.85651058312,1743.34606877112,1773.82048306879,1479.60021499742,1424.64248422937,1572.83193698246,1587.64613767632,1563.50097349962,1555.19103253983,1727.33325088251,1702.78007949918,1742.55761030326,2056.26530251874,2549.95719297899,3038.7359674162,3391.38586903314,3845.82508550417,4786.53289326374,3771.26321357001,4349.56932474258,5271.59031215716,5309.82236863152,5360.70114645178,5361.10238989172,,
